tweet_id,timestamp,source,text,rating_out_of_10,name,favorite_count,retweet_count,jpg_url,img_num,prediction1_breed,p1_confidence,prediction2_breed,p2_confidence,prediction3_breed,p3_confidence,stage_dog
678410210315247616,2016-01-29 16:30:45,Twitter for iPhone,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,10,Jerome,4178,1783,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1,schipperke,0.145877,Labrador_retriever,0.0983538,kelpie,0.0973934,
678399652199309312,2016-01-29 15:36:45,Twitter for iPhone,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,12,,78434,31376,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,1,swing,0.929196,Bedlington_terrier,0.0150472,Great_Pyrenees,0.014038900000000002,
678396796259975168,2016-01-29 03:56:12,Twitter for iPhone,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,12,,1579,409,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2,Pembroke,0.95618,Cardigan,0.0318031,Chihuahua,0.0062765,
678389028614488064,2016-01-29 03:03:25,Twitter for iPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11,Bella,1858,418,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,miniature_pinscher,0.516284,kelpie,0.227402,vizsla,0.103246,pupper
678380236862578688,2016-01-29 02:46:29,Twitter for iPhone,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,10,Crumpet,2413,902,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,1,dogsled,0.08854,snowmobile,0.057291,Samoyed,0.0476014,
678341075375947776,2016-01-29 02:17:12,Twitter for iPhone,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,12,,1717,530,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,golden_retriever,0.853284,cocker_spaniel,0.0262298,Labrador_retriever,0.0241228,pupper
678334497360859136,2016-01-28 21:54:41,Twitter for iPhone,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,10,Rosie,1293,249,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1,Norfolk_terrier,0.378643,golden_retriever,0.0955939,kelpie,0.0853092,
678278586130948096,2016-01-28 16:53:37,Twitter for iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,10,,11313,6007,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,Maltese_dog,0.897841,Lhasa,0.0357175,Tibetan_terrier,0.017107499999999998,pupper
678021115718029313,2016-01-28 02:30:58,Twitter for iPhone,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,12,Reese,13490,6244,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,1,miniature_pinscher,0.822048,Doberman,0.0960845,Rottweiler,0.032709300000000004,
677918531514703872,2016-01-28 02:12:04,Twitter for iPhone,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",10,,1332,400,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,1,Eskimo_dog,0.199347,dalmatian,0.153225,American_Staffordshire_terrier,0.107798,
677700003327029250,2016-01-27 03:26:56,Twitter for iPhone,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,10,Ralph,3345,1421,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,1,Siberian_husky,0.120849,junco,0.0792056,malamute,0.0630875,
677687604918272002,2016-01-27 00:31:15,Twitter for iPhone,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,11,,2457,840,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,1,Pembroke,0.573047,sunglasses,0.12675799999999998,golden_retriever,0.108047,
677662372920729601,2016-01-26 16:12:33,Twitter for iPhone,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH",12,,1928,943,https://pbs.twimg.com/media/CWeKTZTWsAA5R3Z.jpg,1,cowboy_hat,0.25611,trench_coat,0.12708599999999998,cloak,0.07143889999999999,
677644091929329666,2016-01-26 03:09:55,Twitter for iPhone,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,11,,1827,784,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,1,Chihuahua,0.626236,Italian_greyhound,0.128483,swing,0.0598404,
677573743309385728,2016-01-26 01:21:31,Twitter for iPhone,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu,10,Sandy,2101,693,https://pbs.twimg.com/media/CWc5uVPXIAErLYr.jpg,2,patio,0.5350699999999999,folding_chair,0.0804192,parallel_bars,0.034796499999999994,
677557565589463040,2016-01-25 17:35:00,Twitter for iPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,10,,2412,1132,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,1,seat_belt,0.27725700000000003,Shih-Tzu,0.249017,Pekinese,0.209213,pupper
677547928504967168,2016-01-25 04:49:38,Twitter for iPhone,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,12,,6851,3607,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,1,American_Staffordshire_terrier,0.914978,Staffordshire_bullterrier,0.08439529999999999,boxer,0.000461663,
677328882937298944,2016-01-24 18:09:23,Twitter for iPhone,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,10,Derek,3592,1480,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,1,water_buffalo,0.42425,kelpie,0.0290541,Staffordshire_bullterrier,0.0284697,
677314812125323265,2016-01-24 03:14:07,Twitter for iPhone,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",10,Tassy,1620,522,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,2,Blenheim_spaniel,0.924127,Japanese_spaniel,0.0547901,Chihuahua,0.00820404,
677269281705472000,2016-01-23 20:07:44,Twitter for iPhone,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,10,,1959,696,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,Shetland_sheepdog,0.656616,collie,0.195405,German_shepherd,0.0131032,pupper
677228873407442944,2016-01-23 18:09:53,Twitter for iPhone,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4,11,Chuq,3502,1616,https://pbs.twimg.com/media/CWYAEINW4AIuw8P.jpg,1,common_iguana,0.566338,tennis_ball,0.154646,green_lizard,0.0449758,
676975532580409345,2016-01-23 16:22:17,Twitter for iPhone,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,11,Cooper,2733,1048,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,1,malamute,0.363257,Siberian_husky,0.245862,Eskimo_dog,0.125547,
676957860086095872,2016-01-23 03:20:44,Twitter for iPhone,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,10,,2205,799,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,1,Labrador_retriever,0.772423,beagle,0.055901699999999985,golden_retriever,0.0311519,
676946864479084545,2016-01-22 21:39:24,Twitter for iPhone,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12,,1704,364,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,1,Pekinese,0.752707,golden_retriever,0.055654599999999985,Great_Pyrenees,0.041017800000000014,
676864501615042560,2016-01-22 03:24:22,Twitter for iPhone,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,10,Ash,2070,697,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,1,Chesapeake_Bay_retriever,0.371146,water_buffalo,0.0995963,Weimaraner,0.0489679,
676821958043033607,2016-01-22 02:28:52,Twitter for iPhone,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,11,,22579,15303,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,2,Great_Pyrenees,0.8698040000000001,kuvasz,0.0798143,standard_poodle,0.013263,
676819651066732545,2016-01-22 01:40:58,Twitter for iPhone,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,12,,1788,651,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2,rain_barrel,0.625555,barrel,0.138383,Labrador_retriever,0.0394646,pupper
676776431406465024,2016-01-21 04:03:58,Twitter for iPhone,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k",10,,4922,1986,https://pbs.twimg.com/ext_tw_video_thumb/676776408941662209/pu/img/k-6I3YEZAQtYPBXR.jpg,1,doormat,0.201346,dishwasher,0.191749,microwave,0.038110000000000005,
676617503762681856,2016-01-21 03:38:27,Twitter for iPhone,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,13,,2842,944,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,Chihuahua,0.841084,Pomeranian,0.12053,Pekinese,0.00660034,pupper
676613908052996102,2016-01-21 02:56:40,Twitter for iPhone,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,12,,1066,197,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,1,book_jacket,0.49379,Doberman,0.0964228,miniature_pinscher,0.07064669999999999,
676606785097199616,2016-01-21 02:34:07,Twitter for iPhone,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,12,,1863,426,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,1,Loafer,0.202999,doormat,0.200411,malinois,0.1423,
676533798876651520,2016-01-20 15:44:48,Twitter for iPhone,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,12,,1837,543,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,1,chow,0.26527399999999995,ice_bear,0.167614,fur_coat,0.117506,
676470639084101634,2016-01-20 04:03:02,Twitter for iPhone,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,11,,11407,4582,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1,golden_retriever,0.7903859999999999,borzoi,0.0228851,dingo,0.0153434,pupper
676440007570247681,2016-01-20 01:41:08,Twitter for iPhone,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,11,,1690,648,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,2,Maltese_dog,0.579472,toy_poodle,0.133446,Shih-Tzu,0.0943966,
676430933382295552,2016-01-20 00:03:21,Twitter for iPhone,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",10,Duke,1370,339,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1,golden_retriever,0.583875,cocker_spaniel,0.203671,Labrador_retriever,0.0361217,
676263575653122048,2016-01-19 21:18:22,Twitter for iPhone,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,10,,2046,533,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1,teddy,0.0982826,toy_poodle,0.0980293,shopping_basket,0.07785210000000001,pupper
676219687039057920,2016-01-19 03:32:10,Twitter for iPhone,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,10,Kenneth,74993,30450,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,1,bubble,0.997556,leafhopper,0.000158961,whippet,0.000132464,
676191832485810177,2016-01-19 02:59:01,Twitter for iPhone,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,10,,2234,1008,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,2,Chihuahua,0.376741,Italian_greyhound,0.17311400000000002,muzzle,0.07148510000000001,
676146341966438401,2016-01-19 02:36:42,Twitter for iPhone,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,10,Bert,1879,648,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,1,Irish_water_spaniel,0.388332,standard_poodle,0.284121,greenhouse,0.0348681,
676101918813499392,2016-01-19 01:18:43,Twitter for iPhone,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,11,Striker,2773,1140,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1,Shih-Tzu,0.225848,Norfolk_terrier,0.186873,Irish_terrier,0.10698699999999997,
675898130735476737,2016-01-18 02:49:58,Twitter for iPhone,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,10,,1583,561,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,1,Labrador_retriever,0.40743,malinois,0.0770367,pug,0.0745973,pupper
675888385639251968,2016-01-18 01:38:15,Twitter for iPhone,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,10,,2337,935,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,1,West_Highland_white_terrier,0.672117,Old_English_sheepdog,0.146147,komondor,0.023141400000000003,
675878199931371520,2016-01-18 01:22:00,Twitter for iPhone,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",11,,4093,1371,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,1,wood_rabbit,0.785756,hare,0.118181,Cardigan,0.0436271,
675870721063669760,2016-01-17 21:01:41,Twitter for iPhone,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,11,,1594,551,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,1,golden_retriever,0.263892,Welsh_springer_spaniel,0.184193,beagle,0.182241,
675845657354215424,2016-01-17 18:27:32,Twitter for iPhone,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10,Pepper,2225,857,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,pug,0.8839520000000001,Boston_bull,0.0110568,French_bulldog,0.00983981,pupper
675822767435051008,2016-01-17 02:23:42,Twitter for iPhone,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,10,,1490,522,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,1,Pomeranian,0.4607100000000001,chow,0.202765,Pekinese,0.133266,
675820929667219457,2016-01-17 00:32:18,Twitter for iPhone,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,11,,1026,230,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,1,basset,0.556373,beagle,0.201675,bloodhound,0.110848,
675798442703122432,2016-01-16 15:40:14,Twitter for iPhone,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,10,Bernie,10043,3332,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1,beagle,0.681218,basset,0.125121,boxer,0.0803982,
675781562965868544,2016-01-16 04:11:31,Twitter for iPhone,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,11,Buddah,1598,456,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1,Maltese_dog,0.921968,West_Highland_white_terrier,0.0178107,toy_poodle,0.0135554,
675740360753160193,2016-01-16 02:02:19,Twitter for iPhone,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,12,,1142,333,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1,golden_retriever,0.800495,kuvasz,0.0977564,Saluki,0.0684146,pupper
675710890956750848,2016-01-15 21:52:49,Twitter for iPhone,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,12,Lenny,1853,794,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2,standard_schnauzer,0.4414270000000001,miniature_schnauzer,0.248885,Sealyham_terrier,0.164967,
675707330206547968,2016-01-15 18:24:18,Twitter for iPhone,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,11,,1935,664,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,1,bath_towel,0.721933,Staffordshire_bullterrier,0.0593442,bagel,0.035701599999999986,
675706639471788032,2016-01-15 03:39:15,Twitter for iPhone,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,10,,629,93,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,1,English_springer,0.9903,Welsh_springer_spaniel,0.00207991,cocker_spaniel,0.00201378,
675534494439489536,2016-01-15 02:41:12,Twitter for iPhone,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,11,,1783,403,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1,chow,0.749368,schipperke,0.13373800000000002,Newfoundland,0.0499138,
675531475945709568,2016-01-15 02:08:05,Twitter for iPhone,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10,Ellie,1158,370,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1,Pembroke,0.918441,Cardigan,0.0273395,Siberian_husky,0.020221,
675522403582218240,2016-01-15 01:25:33,Twitter for iPhone,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10,Sammy,1016,281,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1,cocker_spaniel,0.299708,golden_retriever,0.263665,Irish_setter,0.0803233,
675517828909424640,2016-01-14 20:24:55,Twitter for iPhone,12/10 stay woke https://t.co/XDiQw4Akiw,12,,1262,452,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,1,Scottish_deerhound,0.240591,groenendael,0.156916,flat-coated_retriever,0.0908994,
675501075957489664,2016-01-14 18:33:48,Twitter for iPhone,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",13,,16764,5681,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1,dough,0.806757,bakery,0.0279066,French_loaf,0.0181889,
675497103322386432,2016-01-14 15:57:26,Twitter for iPhone,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11,Reggie,3070,1257,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1,vizsla,0.5195890000000001,miniature_pinscher,0.0647712,Rhodesian_ridgeback,0.0614913,
675489971617296384,2016-01-14 04:41:12,Twitter for iPhone,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,10,,1266,579,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,1,West_Highland_white_terrier,0.139613,seat_belt,0.118647,Old_English_sheepdog,0.0939522,
675432746517426176,2016-01-14 03:28:06,Twitter for iPhone,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,12,,1484,553,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1,Labrador_retriever,0.986548,golden_retriever,0.00886185,Chihuahua,0.000693528,
675372240448454658,2016-01-14 02:25:31,Twitter for iPhone,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",13,,1651,503,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,1,Chihuahua,0.4163850000000001,West_Highland_white_terrier,0.102933,Samoyed,0.0872995,
675362609739206656,2016-01-13 22:22:41,Twitter for iPhone,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12,Daisy,1024,226,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1,Labrador_retriever,0.479008,ice_bear,0.218289,kuvasz,0.13991099999999998,
675354435921575936,2016-01-13 16:56:30,Twitter Web Client,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,13,,31729,16327,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,upright,0.303415,golden_retriever,0.181351,Brittany_spaniel,0.16208399999999998,
675349384339542016,2016-01-13 16:36:55,Twitter for iPhone,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,13,,3823,2207,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,3,borzoi,0.866367,Saluki,0.122079,Irish_wolfhound,0.00401972,
675334060156301312,2016-01-13 04:23:58,Twitter for iPhone,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,12,,2697,1248,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,Pembroke,0.773135,Cardigan,0.11681,chow,0.0390362,pupper
675166823650848770,2016-01-13 04:10:18,Twitter for iPhone,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,10,Arnold,3498,1547,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,1,llama,0.284394,standard_poodle,0.132569,teddy,0.127975,
675149409102012420,2016-01-13 02:43:46,Twitter for iPhone,holy shit 12/10 https://t.co/p6O8X93bTQ,12,,3657,1637,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,1,chow,0.999876,Tibetan_mastiff,5.86749e-05,Tibetan_terrier,2.87785e-05,
675147105808306176,2016-01-13 02:17:20,Twitter for iPhone,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,10,,919,228,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1,golden_retriever,0.949215,Labrador_retriever,0.016765400000000003,flat-coated_retriever,0.0106373,
675113801096802304,2016-01-12 02:06:41,Twitter for iPhone,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,10,Zuzu,1906,764,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,bow,0.16802,quill,0.108807,joystick,0.0433118,pupper
675047298674663426,2016-01-11 17:50:18,Twitter for iPhone,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,11,,1039,316,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,1,Samoyed,0.978007,chow,0.00712124,Pomeranian,0.00639783,
675015141583413248,2016-01-11 03:47:50,Twitter for iPhone,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,10,Moe,2637,1152,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1,street_sign,0.290091,golden_retriever,0.258372,sandbar,0.132173,
675006312288268288,2016-01-11 03:17:53,Twitter for iPhone,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10,Mollie,959,217,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,boxer,0.654697,space_heater,0.043388800000000005,beagle,0.0428476,pupper
675003128568291329,2016-01-11 02:40:19,Twitter for iPhone,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,12,Laela,1523,453,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1,Pembroke,0.655279,Pomeranian,0.104164,Cardigan,0.0528177,
674999807681908736,2016-01-11 01:25:58,Twitter for iPhone,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,13,,2183,1072,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1,Rottweiler,0.591829,Doberman,0.204544,black-and-tan_coonhound,0.07860189999999999,
674805413498527744,2016-01-10 20:41:33,Twitter for iPhone,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",10,,839,345,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,1,English_springer,0.594467,cocker_spaniel,0.389994,Welsh_springer_spaniel,0.00709611,
674800520222154752,2016-01-10 05:01:51,Twitter for iPhone,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,11,Tedders,2936,827,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1,Pembroke,0.8764790000000001,Cardigan,0.0969114,dingo,0.00919567,
674793399141146624,2016-01-10 04:04:10,Twitter for iPhone,I have found another. 13/10 https://t.co/HwroPYv8pY,13,,2445,1059,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1,giant_schnauzer,0.119693,Afghan_hound,0.0727627,miniature_schnauzer,0.0637859,
674790488185167872,2016-01-10 03:57:12,Twitter for iPhone,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,13,,1075,242,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1,Labrador_retriever,0.8019029999999999,Chesapeake_Bay_retriever,0.193575,Rottweiler,0.00119305,
674774481756377088,2016-01-09 23:55:38,Twitter for iPhone,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11,Superpup,1083,454,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,Chihuahua,0.407016,French_bulldog,0.30997800000000003,Siamese_cat,0.227677,pupper
674767892831932416,2016-01-09 21:58:42,Twitter for iPhone,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,12,,1779,757,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1,shower_curtain,0.238855,sarong,0.0924141,kimono,0.0564125,
674764817387900928,2016-01-09 19:31:20,Twitter for iPhone,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,10,,772,229,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2,Samoyed,0.634695,Arctic_fox,0.30985300000000005,kuvasz,0.019641,
